0	0		0.0	B	1.0	90	90	0	0	0	0	0	00	0		0.0		0.0	0	0	0	0	0	0	0	020	0		0.0		0.5	10	10	0	0	0	0	0	0
0	0		0.0	B	1.0	0	0	0	0	0	0	0	00	0		0.0		0.0	100	100	0	0	0	0	0	020	0		0.0		0.5	200	200	0	0	0	0	0	0
0	0		0.0	B	1.0	0	0	0	0	0	0	0	00	0		0.0		0.0	2000	2000	0	0	0	0	0	020	0		0.0		0.5	4000	4000	0	0	0	0	0	0
0	0		0.0	B	1.0	0	0	0	0	0	0	0	00	0		0.0		0.0	40000	2428	0	0	0	0	0	020	0		0.0		0.5	80000	5000	0	0	0	0	0	0
0	0		0.0	B	1.0	0	0	0	0	0	0	0	00	0		0.0		0.0	50000	2456	0	0	0	0	0	020	0		0.0		0.5	100000	5000	0	0	0	0	0	0
0	0		0.0	B	1.0	0	0	0	0	0	0	0	00	0		0.0		0.0	50000	2529	0	0	0	0	0	020	0		0.0		0.5	100000	5000	0	0	0	0	0	0
0	0		0.0	B	1.0	0	0	0	0	0	0	0	00	0		0.0		0.0	50000	2451	0	0	0	0	0	020	0		0.0		0.5	100000	5000	0	0	0	0	0	0
0	0		0.0	B	1.0	0	0	0	0	0	0	0	00	0		0.0		0.0	50000	2461	0	0	0	0	0	020	0		0.0		0.5	100000	5000	0	0	0	0	0	0
0	0		0.0	B	1.0	0	0	0	0	0	0	0	00	0		0.0		0.0	50000	2484	0	0	0	0	0	020	0		0.0		0.5	100000	5000	0	0	0	0	0	0
0	0		0.0	B	1.0	0	0	0	0	0	0	0	00	0		0.0		0.0	50000	2557	0	0	0	0	0	020	0		0.0		0.5	100000	5000	0	0	0	0	0	0
