24	39	47	45	51	51	44	43	49	56	31	41	42	61	40	32	34	36	41	36	30	45	43	32	45	49	36	35	35	38	36	33	44	42	47	43	48	59	43	33	48	38	56	48	40	43	40	40	36	38	39	44	34	38	41	52	48	50	35	34	50	42	51	57	51	49	39	34	34	38	53	51	49	51	47	55	33	40	46	46	49	47	42	47	36	37	45	37	37	43	33	42	38	44	48	55	40	45	40	40
59	51	49	57	53	37	49	49	39	44	53	50	49	56	48	40	54	48	41	55	46	49	55	45	50	60	42	46	45	59	60	69	54	44	54	45	38	34	36	42	48	46	41	46	49	62	54	54	43	46	51	51	60	54	52	50	38	41	53	63	50	46	39	52	52	36	48	68	45	54	44	54	43	47	33	50	43	38	42	37	56	51	47	38	54	67	43	47	58	56	51	46	59	42	32	38	42	44	48	50
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	57	61	57	48	48	43	59	40	45	36	43	47	49	44	45	52	45	60	45	51	55	54	52	44	57	52	49	55	70	52	52	58	60	48	51	50	47	51	45	52	56	67	55	50	55	51	71	47	38	50	57	54	63	45	53	45	54	32	41	51	57	39	51	32	44	51	53	57	51	68	50	49	41	51	58	48	42	42	51	48	51	49	47	53	38	30	43	61	64	54	38	55	49	62	55	39	41	52	49
24	22	23	21	22	24	34	34	26	33	22	32	27	21	28	26	42	30	35	22	26	30	27	39	25	21	21	32	27	28	18	15	27	23	17	26	27	41	26	30	26	34	19	21	19	24	25	26	26	23	38	24	22	20	32	29	21	29	27	28	20	32	18	27	29	34	27	19	21	26	22	22	29	26	27	28	35	33	34	24	30	34	22	25	26	34	31	34	28	27	26	26	38	17	29	27	33	32	37	30
